"","spp","Species","unique_id","tissue_age","date","year","location","lfm","time","water_potential"
"473","ARPA","A. patula","ARPA_new_2_2.4","new",2021-07-09,2021,"CZO",180.0850226,"predawn",-0.77
"474","ARPA","A. patula","ARPA_new_2_2.4","new",2021-07-09,2021,"CZO",180.0850226,"midday",-1.97
"475","ARPA","A. patula","ARPA_New_2_3","new",2020-08-04,2020,"CZO",137.172034,"predawn",-0.525
"476","ARPA","A. patula","ARPA_New_2_3","new",2020-08-04,2020,"CZO",137.172034,"midday",-2.255
"477","ARPA","A. patula","ARPA_New_2_3","new",2020-08-26,2020,"CZO",127.4452104,"predawn",-0.6755
"478","ARPA","A. patula","ARPA_New_2_3","new",2020-08-26,2020,"CZO",127.4452104,"midday",-2.5445
"479","ARPA","A. patula","ARPA_New_2_3","new",2020-10-19,2020,"SEKI",78.98981538,"predawn",-2.1085
"480","ARPA","A. patula","ARPA_New_2_3","new",2020-10-19,2020,"SEKI",78.98981538,"midday",-3.58
"481","ARPA","A. patula","ARPA_New_2_4","new",2020-08-04,2020,"CZO",147.2526774,"predawn",-0.545
"482","ARPA","A. patula","ARPA_New_2_4","new",2020-08-04,2020,"CZO",147.2526774,"midday",-2.08
"483","ARPA","A. patula","ARPA_New_2_4","new",2020-08-26,2020,"CZO",136.9142478,"predawn",-1.435
"484","ARPA","A. patula","ARPA_New_2_4","new",2020-08-26,2020,"CZO",136.9142478,"midday",-2.4965
"485","ARPA","A. patula","ARPA_New_2_4","new",2020-10-19,2020,"SEKI",76.25441273,"predawn",-3.7625
"486","ARPA","A. patula","ARPA_New_2_4","new",2020-10-19,2020,"SEKI",76.25441273,"midday",-4.636
"487","ARPA","A. patula","ARPA_New_2_5","new",2020-08-04,2020,"CZO",167.7395466,"predawn",-0.58
"488","ARPA","A. patula","ARPA_New_2_5","new",2020-08-04,2020,"CZO",167.7395466,"midday",-1.89
"489","ARPA","A. patula","ARPA_New_2_5","new",2020-08-26,2020,"CZO",126.273202,"predawn",-0.6275
"490","ARPA","A. patula","ARPA_New_2_5","new",2020-08-26,2020,"CZO",126.273202,"midday",-2.412
"491","ARPA","A. patula","ARPA_New_2_5","new",2020-10-19,2020,"SEKI",86.46355453,"predawn",-3.2725
"492","ARPA","A. patula","ARPA_New_2_5","new",2020-10-19,2020,"SEKI",86.46355453,"midday",-4.2915
"493","ARPA","A. patula","ARPA_O_1_1.1","old",2021-04-24,2021,"CZO",105.117549,"predawn",-0.42
"494","ARPA","A. patula","ARPA_O_1_1.1","old",2021-04-24,2021,"CZO",105.117549,"midday",-0.745
"495","ARPA","A. patula","ARPA_O_1_1.2","old",2021-04-24,2021,"CZO",107.5271257,"predawn",-0.205
"496","ARPA","A. patula","ARPA_O_1_1.2","old",2021-04-24,2021,"CZO",107.5271257,"midday",-0.535
"497","ARPA","A. patula","ARPA_O_1_1.3","old",2021-04-24,2021,"CZO",89.56486579,"predawn",-0.155
"498","ARPA","A. patula","ARPA_O_1_1.3","old",2021-04-24,2021,"CZO",89.56486579,"midday",-0.75
"499","ARPA","A. patula","ARPA_O_1_1.4","old",2021-04-24,2021,"CZO",96.96616994,"predawn",-0.46
"500","ARPA","A. patula","ARPA_O_1_1.4","old",2021-04-24,2021,"CZO",96.96616994,"midday",-0.61
"501","ARPA","A. patula","ARPA_O_1_1.5","old",2021-04-24,2021,"CZO",102.8200519,"predawn",-0.445
"502","ARPA","A. patula","ARPA_O_1_1.5","old",2021-04-24,2021,"CZO",102.8200519,"midday",-0.65
"503","ARPA","A. patula","ARPA_O_1_1.6","old",2021-04-24,2021,"CZO",99.30157482,"predawn",-0.57
"504","ARPA","A. patula","ARPA_O_1_1.6","old",2021-04-24,2021,"CZO",99.30157482,"midday",-0.84
"505","ARPA","A. patula","ARPA_O_2_2.1","old",2021-04-24,2021,"CZO",105.057422,"predawn",-0.855
"506","ARPA","A. patula","ARPA_O_2_2.1","old",2021-04-24,2021,"CZO",105.057422,"midday",-2.035
"507","ARPA","A. patula","ARPA_O_2_2.2","old",2021-04-24,2021,"CZO",101.8276267,"predawn",-0.56
"508","ARPA","A. patula","ARPA_O_2_2.2","old",2021-04-24,2021,"CZO",101.8276267,"midday",-1.105
"509","ARPA","A. patula","ARPA_O_2_2.3","old",2021-04-24,2021,"CZO",99.11793766,"predawn",-0.52
"510","ARPA","A. patula","ARPA_O_2_2.3","old",2021-04-24,2021,"CZO",99.11793766,"midday",-0.995
"511","ARPA","A. patula","ARPA_O_2_2.4","old",2021-04-24,2021,"CZO",97.48837847,"predawn",-0.545
"512","ARPA","A. patula","ARPA_O_2_2.4","old",2021-04-24,2021,"CZO",97.48837847,"midday",-1.09
"513","ARPA","A. patula","ARPA_O_2_2.5","old",2021-04-24,2021,"CZO",100.9946182,"predawn",-0.85
"514","ARPA","A. patula","ARPA_O_2_2.5","old",2021-04-24,2021,"CZO",100.9946182,"midday",-1.47
"515","ARPA","A. patula","ARPA_old_1_1.1","old",2021-05-15,2021,"CZO",99.91100758,"predawn",-0.415
"516","ARPA","A. patula","ARPA_old_1_1.1","old",2021-05-15,2021,"CZO",99.91100758,"midday",-0.935
"517","ARPA","A. patula","ARPA_old_1_1.1","old",2021-06-16,2021,"CZO",94.31306255,"predawn",-0.675
"518","ARPA","A. patula","ARPA_old_1_1.1","old",2021-06-16,2021,"CZO",94.31306255,"midday",-1.71
"519","ARPA","A. patula","ARPA_old_1_1.1","old",2021-07-08,2021,"CZO",114.5402336,"predawn",-1.02
"520","ARPA","A. patula","ARPA_old_1_1.1","old",2021-07-08,2021,"CZO",114.5402336,"midday",-1.7
"521","ARPA","A. patula","ARPA_old_1_1.1","old",2021-08-19,2021,"CZO",99.03526423,"predawn",-2.51
"522","ARPA","A. patula","ARPA_old_1_1.1","old",2021-08-19,2021,"CZO",99.03526423,"midday",-3.21
"523","ARPA","A. patula","ARPA_old_1_1.1","old",2021-09-16,2021,"CZO",85.04272603,"predawn",-3.48
"524","ARPA","A. patula","ARPA_old_1_1.1","old",2021-09-16,2021,"CZO",85.04272603,"midday",-4.32
"525","ARPA","A. patula","ARPA_old_1_1.1","old",2021-10-16,2021,"CZO",99.97722425,"predawn",-1.26
"526","ARPA","A. patula","ARPA_old_1_1.1","old",2021-10-16,2021,"CZO",99.97722425,"midday",-2.285
"527","ARPA","A. patula","ARPA_old_1_1.2","old",2021-05-15,2021,"CZO",101.6581905,"predawn",-0.575
"528","ARPA","A. patula","ARPA_old_1_1.2","old",2021-05-15,2021,"CZO",101.6581905,"midday",-1.19
"529","ARPA","A. patula","ARPA_old_1_1.2","old",2021-06-16,2021,"CZO",109.684227,"predawn",-0.655
"530","ARPA","A. patula","ARPA_old_1_1.2","old",2021-06-16,2021,"CZO",109.684227,"midday",-1.903333333
"531","ARPA","A. patula","ARPA_old_1_1.2","old",2021-07-08,2021,"CZO",141.5283877,"predawn",-0.98
"532","ARPA","A. patula","ARPA_old_1_1.2","old",2021-07-08,2021,"CZO",141.5283877,"midday",-2.125
"533","ARPA","A. patula","ARPA_old_1_1.2","old",2021-08-19,2021,"CZO",95.4922543,"predawn",-2.406666667
"534","ARPA","A. patula","ARPA_old_1_1.2","old",2021-08-19,2021,"CZO",95.4922543,"midday",-3.28
"535","ARPA","A. patula","ARPA_old_1_1.2","old",2021-09-16,2021,"CZO",86.41425562,"predawn",-2.31
"536","ARPA","A. patula","ARPA_old_1_1.2","old",2021-09-16,2021,"CZO",86.41425562,"midday",-3.715
"537","ARPA","A. patula","ARPA_old_1_1.2","old",2021-10-16,2021,"CZO",93.5318318,"predawn",-0.905
"538","ARPA","A. patula","ARPA_old_1_1.2","old",2021-10-16,2021,"CZO",93.5318318,"midday",-2.39
"539","ARPA","A. patula","ARPA_old_1_1.3","old",2021-05-15,2021,"CZO",90.43289623,"predawn",-0.755
"540","ARPA","A. patula","ARPA_old_1_1.3","old",2021-05-15,2021,"CZO",90.43289623,"midday",-1.17
"541","ARPA","A. patula","ARPA_old_1_1.3","old",2021-06-16,2021,"CZO",85.04993917,"predawn",-0.865
"542","ARPA","A. patula","ARPA_old_1_1.3","old",2021-06-16,2021,"CZO",85.04993917,"midday",-1.63
"543","ARPA","A. patula","ARPA_old_1_1.3","old",2021-07-08,2021,"CZO",127.3093308,"predawn",-1.045
"544","ARPA","A. patula","ARPA_old_1_1.3","old",2021-07-08,2021,"CZO",127.3093308,"midday",-1.695
"545","ARPA","A. patula","ARPA_old_1_1.3","old",2021-08-19,2021,"CZO",88.28862547,"predawn",-1.175
"546","ARPA","A. patula","ARPA_old_1_1.3","old",2021-08-19,2021,"CZO",88.28862547,"midday",-2.24
"547","ARPA","A. patula","ARPA_old_1_1.3","old",2021-09-16,2021,"CZO",91.95522577,"predawn",-1.085
"548","ARPA","A. patula","ARPA_old_1_1.3","old",2021-09-16,2021,"CZO",91.95522577,"midday",-3.195
"549","ARPA","A. patula","ARPA_old_1_1.3","old",2021-10-16,2021,"CZO",98.36169165,"predawn",-1.296666667
"550","ARPA","A. patula","ARPA_old_1_1.3","old",2021-10-16,2021,"CZO",98.36169165,"midday",-4.55
"551","ARPA","A. patula","ARPA_old_1_1.4","old",2021-05-15,2021,"CZO",90.79148506,"predawn",-0.626666667
"552","ARPA","A. patula","ARPA_old_1_1.4","old",2021-05-15,2021,"CZO",90.79148506,"midday",-1.61
"553","ARPA","A. patula","ARPA_old_1_1.4","old",2021-06-16,2021,"CZO",100.0799506,"predawn",-0.77
"554","ARPA","A. patula","ARPA_old_1_1.4","old",2021-06-16,2021,"CZO",100.0799506,"midday",-1.74
"555","ARPA","A. patula","ARPA_old_1_1.4","old",2021-07-08,2021,"CZO",130.7637128,"predawn",-0.845
"556","ARPA","A. patula","ARPA_old_1_1.4","old",2021-07-08,2021,"CZO",130.7637128,"midday",-2.193333333
"557","ARPA","A. patula","ARPA_old_1_1.4","old",2021-07-30,2021,"CZO",116.7423733,"predawn",-0.966666667
"558","ARPA","A. patula","ARPA_old_1_1.4","old",2021-07-30,2021,"CZO",116.7423733,"midday",-2.96
"559","ARPA","A. patula","ARPA_old_1_1.4","old",2021-08-19,2021,"CZO",93.43525204,"predawn",-1.56
"560","ARPA","A. patula","ARPA_old_1_1.4","old",2021-08-19,2021,"CZO",93.43525204,"midday",-2
"561","ARPA","A. patula","ARPA_old_1_1.4","old",2021-09-16,2021,"CZO",83.59054753,"predawn",-1.835
"562","ARPA","A. patula","ARPA_old_1_1.4","old",2021-09-16,2021,"CZO",83.59054753,"midday",-3.23
"563","ARPA","A. patula","ARPA_old_1_1.4","old",2021-10-16,2021,"CZO",99.3594349,"predawn",-1.03
"564","ARPA","A. patula","ARPA_old_1_1.4","old",2021-10-16,2021,"CZO",99.3594349,"midday",-2.02
"565","ARPA","A. patula","ARPA_old_1_1.5","old",2021-05-15,2021,"CZO",100.1926415,"predawn",-0.52
"566","ARPA","A. patula","ARPA_old_1_1.5","old",2021-05-15,2021,"CZO",100.1926415,"midday",-0.92
"567","ARPA","A. patula","ARPA_old_1_1.5","old",2021-06-16,2021,"CZO",94.04321841,"predawn",-0.655
"568","ARPA","A. patula","ARPA_old_1_1.5","old",2021-06-16,2021,"CZO",94.04321841,"midday",-1.786666667
"569","ARPA","A. patula","ARPA_old_1_1.5","old",2021-07-08,2021,"CZO",110.8579266,"predawn",-0.825
"570","ARPA","A. patula","ARPA_old_1_1.5","old",2021-07-08,2021,"CZO",110.8579266,"midday",-2.26
"571","ARPA","A. patula","ARPA_old_1_1.5","old",2021-08-19,2021,"CZO",95.83377195,"predawn",-3.575
"572","ARPA","A. patula","ARPA_old_1_1.5","old",2021-08-19,2021,"CZO",95.83377195,"midday",-4.14
"573","ARPA","A. patula","ARPA_old_1_1.5","old",2021-09-16,2021,"CZO",78.91890347,"predawn",-4.4
"574","ARPA","A. patula","ARPA_old_1_1.5","old",2021-09-16,2021,"CZO",78.91890347,"midday",-4.82
"575","ARPA","A. patula","ARPA_old_1_1.5","old",2021-10-16,2021,"CZO",99.08953827,"predawn",-1.205
"576","ARPA","A. patula","ARPA_old_1_1.5","old",2021-10-16,2021,"CZO",99.08953827,"midday",-1.74
"577","ARPA","A. patula","ARPA_old_1_1.6","old",2021-05-15,2021,"CZO",92.92648693,"predawn",-0.503333333
"578","ARPA","A. patula","ARPA_old_1_1.6","old",2021-05-15,2021,"CZO",92.92648693,"midday",-1.945
"579","ARPA","A. patula","ARPA_old_1_1.6","old",2021-06-16,2021,"CZO",96.18941147,"predawn",-0.92
"580","ARPA","A. patula","ARPA_old_1_1.6","old",2021-06-16,2021,"CZO",96.18941147,"midday",-1.88
"581","ARPA","A. patula","ARPA_old_1_1.6","old",2021-07-08,2021,"CZO",134.2402342,"predawn",-1
"582","ARPA","A. patula","ARPA_old_1_1.6","old",2021-07-08,2021,"CZO",134.2402342,"midday",-2.195
"583","ARPA","A. patula","ARPA_old_1_1.6","old",2021-08-19,2021,"CZO",90.53657099,"predawn",-2.166666667
"584","ARPA","A. patula","ARPA_old_1_1.6","old",2021-08-19,2021,"CZO",90.53657099,"midday",-2.985
"585","ARPA","A. patula","ARPA_old_1_1.6","old",2021-09-16,2021,"CZO",81.47969076,"predawn",-2.715
"586","ARPA","A. patula","ARPA_old_1_1.6","old",2021-09-16,2021,"CZO",81.47969076,"midday",-4.035
"587","ARPA","A. patula","ARPA_old_1_1.6","old",2021-10-16,2021,"CZO",98.66452159,"predawn",-1.26
"588","ARPA","A. patula","ARPA_old_1_1.6","old",2021-10-16,2021,"CZO",98.66452159,"midday",-1.635
"589","ARPA","A. patula","ARPA_old_2_2.1","old",2021-05-14,2021,"CZO",104.4851847,"predawn",-0.62
"590","ARPA","A. patula","ARPA_old_2_2.1","old",2021-05-14,2021,"CZO",104.4851847,"midday",-1.56
"591","ARPA","A. patula","ARPA_old_2_2.1","old",2021-06-15,2021,"CZO",102.929277,"predawn",-0.505
"592","ARPA","A. patula","ARPA_old_2_2.1","old",2021-06-15,2021,"CZO",102.929277,"midday",-1.365
"593","ARPA","A. patula","ARPA_old_2_2.1","old",2021-07-09,2021,"CZO",186.0419212,"predawn",-0.505
"594","ARPA","A. patula","ARPA_old_2_2.1","old",2021-07-09,2021,"CZO",186.0419212,"midday",-1.515
"595","ARPA","A. patula","ARPA_old_2_2.1","old",2021-08-20,2021,"CZO",113.2593997,"predawn",-1.805
"596","ARPA","A. patula","ARPA_old_2_2.1","old",2021-08-20,2021,"CZO",113.2593997,"midday",-2.555
"597","ARPA","A. patula","ARPA_old_2_2.1","old",2021-09-17,2021,"CZO",108.1697195,"predawn",-1.085
"598","ARPA","A. patula","ARPA_old_2_2.1","old",2021-09-17,2021,"CZO",108.1697195,"midday",-3.396666667
"599","ARPA","A. patula","ARPA_old_2_2.1","old",2021-10-17,2021,"CZO",104.6008517,"predawn",-1.033333333
"600","ARPA","A. patula","ARPA_old_2_2.1","old",2021-10-17,2021,"CZO",104.6008517,"midday",-1.615
"601","ARPA","A. patula","ARPA_old_2_2.2","old",2021-05-14,2021,"CZO",98.69899168,"predawn",-0.57
"602","ARPA","A. patula","ARPA_old_2_2.2","old",2021-05-14,2021,"CZO",98.69899168,"midday",-1.446666667
"603","ARPA","A. patula","ARPA_old_2_2.2","old",2021-06-15,2021,"CZO",96.71743193,"predawn",-0.39
"604","ARPA","A. patula","ARPA_old_2_2.2","old",2021-06-15,2021,"CZO",96.71743193,"midday",-1.08
"605","ARPA","A. patula","ARPA_old_2_2.2","old",2021-07-09,2021,"CZO",160.1512836,"predawn",-0.565
"606","ARPA","A. patula","ARPA_old_2_2.2","old",2021-07-09,2021,"CZO",160.1512836,"midday",-1.87
"607","ARPA","A. patula","ARPA_old_2_2.2","old",2021-08-20,2021,"CZO",116.8980643,"predawn",-1.325
"608","ARPA","A. patula","ARPA_old_2_2.2","old",2021-08-20,2021,"CZO",116.8980643,"midday",-2.436666667
"609","ARPA","A. patula","ARPA_old_2_2.2","old",2021-09-17,2021,"CZO",103.8162339,"predawn",-1.846666667
"610","ARPA","A. patula","ARPA_old_2_2.2","old",2021-09-17,2021,"CZO",103.8162339,"midday",-2.98
"611","ARPA","A. patula","ARPA_old_2_2.2","old",2021-10-17,2021,"CZO",97.63761119,"predawn",-1.44
"612","ARPA","A. patula","ARPA_old_2_2.2","old",2021-10-17,2021,"CZO",97.63761119,"midday",-2.055
"613","ARPA","A. patula","ARPA_old_2_2.3","old",2021-05-14,2021,"CZO",113.8019256,"predawn",-0.55
"614","ARPA","A. patula","ARPA_old_2_2.3","old",2021-05-14,2021,"CZO",113.8019256,"midday",-1.463333333
"615","ARPA","A. patula","ARPA_old_2_2.3","old",2021-06-15,2021,"CZO",99.52257084,"predawn",-0.44
"616","ARPA","A. patula","ARPA_old_2_2.3","old",2021-06-15,2021,"CZO",99.52257084,"midday",-1.353333333
"617","ARPA","A. patula","ARPA_old_2_2.3","old",2021-07-09,2021,"CZO",131.2736028,"predawn",-0.46
"618","ARPA","A. patula","ARPA_old_2_2.3","old",2021-07-09,2021,"CZO",131.2736028,"midday",-1.81
"619","ARPA","A. patula","ARPA_old_2_2.3","old",2021-08-20,2021,"CZO",93.70079139,"predawn",-1.085
"620","ARPA","A. patula","ARPA_old_2_2.3","old",2021-08-20,2021,"CZO",93.70079139,"midday",-2.625
"621","ARPA","A. patula","ARPA_old_2_2.3","old",2021-09-17,2021,"CZO",104.5680828,"predawn",-1.335
"622","ARPA","A. patula","ARPA_old_2_2.3","old",2021-09-17,2021,"CZO",104.5680828,"midday",-2.606666667
"623","ARPA","A. patula","ARPA_old_2_2.3","old",2021-10-17,2021,"CZO",101.7657896,"predawn",-0.79
"624","ARPA","A. patula","ARPA_old_2_2.3","old",2021-10-17,2021,"CZO",101.7657896,"midday",-1.33
"625","ARPA","A. patula","ARPA_old_2_2.4","old",2021-05-14,2021,"CZO",105.1098608,"predawn",-0.515
"626","ARPA","A. patula","ARPA_old_2_2.4","old",2021-05-14,2021,"CZO",105.1098608,"midday",-1.56
"627","ARPA","A. patula","ARPA_old_2_2.4","old",2021-06-15,2021,"CZO",113.7156275,"predawn",-0.56
"628","ARPA","A. patula","ARPA_old_2_2.4","old",2021-06-15,2021,"CZO",113.7156275,"midday",-1.305
"629","ARPA","A. patula","ARPA_old_2_2.4","old",2021-07-09,2021,"CZO",135.5560919,"predawn",-0.77
"630","ARPA","A. patula","ARPA_old_2_2.4","old",2021-07-09,2021,"CZO",135.5560919,"midday",-1.97
"631","ARPA","A. patula","ARPA_old_2_2.4","old",2021-08-20,2021,"CZO",101.694872,"predawn",-2.465
"632","ARPA","A. patula","ARPA_old_2_2.4","old",2021-08-20,2021,"CZO",101.694872,"midday",-3.635
"633","ARPA","A. patula","ARPA_old_2_2.4","old",2021-09-17,2021,"CZO",89.12496488,"predawn",-2.56
"634","ARPA","A. patula","ARPA_old_2_2.4","old",2021-09-17,2021,"CZO",89.12496488,"midday",-3.53
"635","ARPA","A. patula","ARPA_old_2_2.4","old",2021-10-17,2021,"CZO",98.65170117,"predawn",-0.905
"636","ARPA","A. patula","ARPA_old_2_2.4","old",2021-10-17,2021,"CZO",98.65170117,"midday",-1.99
"637","ARPA","A. patula","ARPA_old_2_2.5","old",2021-05-14,2021,"CZO",97.24467704,"predawn",-0.65
"638","ARPA","A. patula","ARPA_old_2_2.5","old",2021-05-14,2021,"CZO",97.24467704,"midday",-1.555
"639","ARPA","A. patula","ARPA_old_2_2.5","old",2021-06-15,2021,"CZO",102.4891347,"predawn",-0.535
"640","ARPA","A. patula","ARPA_old_2_2.5","old",2021-06-15,2021,"CZO",102.4891347,"midday",-1.41
"641","ARPA","A. patula","ARPA_old_2_2.5","old",2021-07-09,2021,"CZO",187.4331551,"predawn",-0.595
"642","ARPA","A. patula","ARPA_old_2_2.5","old",2021-07-09,2021,"CZO",187.4331551,"midday",-2.035
"643","ARPA","A. patula","ARPA_old_2_2.5","old",2021-08-20,2021,"CZO",110.6614919,"predawn",-1.1
"644","ARPA","A. patula","ARPA_old_2_2.5","old",2021-08-20,2021,"CZO",110.6614919,"midday",-2.705
"645","ARPA","A. patula","ARPA_old_2_2.5","old",2021-09-17,2021,"CZO",96.1048637,"predawn",-1.243333333
"646","ARPA","A. patula","ARPA_old_2_2.5","old",2021-09-17,2021,"CZO",96.1048637,"midday",-2.94
"647","ARPA","A. patula","ARPA_old_2_2.5","old",2021-10-17,2021,"CZO",95.71904976,"predawn",-1.12
"648","ARPA","A. patula","ARPA_old_2_2.5","old",2021-10-17,2021,"CZO",95.71904976,"midday",-2.375
"649","CADE","C. decurrens","CADE_N_1_1.1","new",2021-04-24,2021,"CZO",95.64025459,"predawn",-0.775
"650","CADE","C. decurrens","CADE_N_1_1.1","new",2021-04-24,2021,"CZO",95.64025459,"midday",-1.235
"651","CADE","C. decurrens","CADE_N_1_1.2","new",2021-04-24,2021,"CZO",101.7575982,"predawn",-0.46
"652","CADE","C. decurrens","CADE_N_1_1.2","new",2021-04-24,2021,"CZO",101.7575982,"midday",-1.005
"653","CADE","C. decurrens","CADE_N_1_1.3","new",2021-04-24,2021,"CZO",100.9016942,"predawn",-0.505
"654","CADE","C. decurrens","CADE_N_1_1.3","new",2021-04-24,2021,"CZO",100.9016942,"midday",-0.845
"655","CADE","C. decurrens","CADE_N_1_1.4","new",2021-04-24,2021,"CZO",99.14238742,"predawn",-0.535
"656","CADE","C. decurrens","CADE_N_1_1.4","new",2021-04-24,2021,"CZO",99.14238742,"midday",-0.915
"657","CADE","C. decurrens","CADE_N_1_1.5","new",2021-04-24,2021,"CZO",86.20055574,"predawn",-0.575
"658","CADE","C. decurrens","CADE_N_1_1.5","new",2021-04-24,2021,"CZO",86.20055574,"midday",-0.525
"659","CADE","C. decurrens","CADE_N_1_1.6","new",2021-04-24,2021,"CZO",104.327026,"predawn",-0.535
"660","CADE","C. decurrens","CADE_N_1_1.6","new",2021-04-24,2021,"CZO",104.327026,"midday",-0.86
"661","CADE","C. decurrens","CADE_N_2_2.1","new",2021-04-24,2021,"CZO",102.1029459,"predawn",-0.76
"662","CADE","C. decurrens","CADE_N_2_2.1","new",2021-04-24,2021,"CZO",102.1029459,"midday",-1.385
"663","CADE","C. decurrens","CADE_N_2_2.2","new",2021-04-24,2021,"CZO",100.0605907,"predawn",-0.68
"664","CADE","C. decurrens","CADE_N_2_2.2","new",2021-04-24,2021,"CZO",100.0605907,"midday",-1.45
"665","CADE","C. decurrens","CADE_N_2_2.3","new",2021-04-24,2021,"CZO",98.14264142,"predawn",-0.73
"666","CADE","C. decurrens","CADE_N_2_2.3","new",2021-04-24,2021,"CZO",98.14264142,"midday",-1.605
"667","CADE","C. decurrens","CADE_N_2_2.4","new",2021-04-24,2021,"CZO",109.1698531,"predawn",-0.7575
"668","CADE","C. decurrens","CADE_N_2_2.4","new",2021-04-24,2021,"CZO",109.1698531,"midday",-1.22
"669","CADE","C. decurrens","CADE_N_2_2.5","new",2021-04-24,2021,"CZO",114.4207167,"predawn",-0.79
"670","CADE","C. decurrens","CADE_N_2_2.5","new",2021-04-24,2021,"CZO",114.4207167,"midday",-1.69
"671","CADE","C. decurrens","CADE_New_1_1","new",2020-08-04,2020,"CZO",113.1305017,"predawn",-0.775
"672","CADE","C. decurrens","CADE_New_1_1","new",2020-08-04,2020,"CZO",113.1305017,"midday",-1.94
"673","CADE","C. decurrens","CADE_New_1_1","new",2020-08-26,2020,"CZO",106.1078399,"predawn",-1.126
"674","CADE","C. decurrens","CADE_New_1_1","new",2020-08-26,2020,"CZO",106.1078399,"midday",-1.9695
"675","CADE","C. decurrens","CADE_New_1_1","new",2020-10-19,2020,"SEKI",107.2978004,"predawn",-2.804
"676","CADE","C. decurrens","CADE_New_1_1","new",2020-10-19,2020,"SEKI",107.2978004,"midday",-2.96
"677","CADE","C. decurrens","CADE_new_1_1.2","new",2021-05-15,2021,"CZO",96.20601023,"predawn",-0.545
"678","CADE","C. decurrens","CADE_new_1_1.2","new",2021-05-15,2021,"CZO",96.20601023,"midday",-1.533333333
"679","CADE","C. decurrens","CADE_new_1_1.3","new",2021-05-15,2021,"CZO",99.44937004,"predawn",-0.55
"680","CADE","C. decurrens","CADE_new_1_1.3","new",2021-05-15,2021,"CZO",99.44937004,"midday",-1.595
"681","CADE","C. decurrens","CADE_new_1_1.5","new",2021-05-15,2021,"CZO",105.9839167,"predawn",-0.645
"682","CADE","C. decurrens","CADE_new_1_1.5","new",2021-05-15,2021,"CZO",105.9839167,"midday",-1.663333333
"683","CADE","C. decurrens","CADE_new_1_1.6","new",2021-05-15,2021,"CZO",110.3902591,"predawn",-0.635
"684","CADE","C. decurrens","CADE_new_1_1.6","new",2021-05-15,2021,"CZO",110.3902591,"midday",-1.355
"685","CADE","C. decurrens","CADE_New_1_2","new",2020-08-04,2020,"CZO",132.8522138,"predawn",-0.99
"686","CADE","C. decurrens","CADE_New_1_2","new",2020-08-04,2020,"CZO",132.8522138,"midday",-1.805
"687","CADE","C. decurrens","CADE_New_1_2","new",2020-08-26,2020,"CZO",118.6885863,"predawn",-1.201
"688","CADE","C. decurrens","CADE_New_1_2","new",2020-08-26,2020,"CZO",118.6885863,"midday",-2.1805
"689","CADE","C. decurrens","CADE_New_1_2","new",2020-10-19,2020,"SEKI",105.8267328,"predawn",-3.197
"690","CADE","C. decurrens","CADE_New_1_2","new",2020-10-19,2020,"SEKI",105.8267328,"midday",-3.4055
"691","CADE","C. decurrens","CADE_New_1_3","new",2020-08-04,2020,"CZO",109.7549314,"predawn",-1.06
"692","CADE","C. decurrens","CADE_New_1_3","new",2020-08-04,2020,"CZO",109.7549314,"midday",-1.86
"693","CADE","C. decurrens","CADE_New_1_3","new",2020-08-26,2020,"CZO",111.0271415,"predawn",-1.6755
"694","CADE","C. decurrens","CADE_New_1_3","new",2020-08-26,2020,"CZO",111.0271415,"midday",-2.3325
"695","CADE","C. decurrens","CADE_New_1_3","new",2020-10-19,2020,"SEKI",101.9708458,"predawn",-2.751
"696","CADE","C. decurrens","CADE_New_1_3","new",2020-10-19,2020,"SEKI",101.9708458,"midday",-2.862
"697","CADE","C. decurrens","CADE_New_1_4","new",2020-08-04,2020,"CZO",104.7165336,"predawn",-1.0345
"698","CADE","C. decurrens","CADE_New_1_4","new",2020-08-04,2020,"CZO",104.7165336,"midday",-1.774
"699","CADE","C. decurrens","CADE_New_1_4","new",2020-08-26,2020,"CZO",107.4174326,"predawn",-1.151
"700","CADE","C. decurrens","CADE_New_1_4","new",2020-08-26,2020,"CZO",107.4174326,"midday",-2.2655
"701","CADE","C. decurrens","CADE_New_1_4","new",2020-10-19,2020,"SEKI",105.4198905,"predawn",-3.8935
"702","CADE","C. decurrens","CADE_New_1_4","new",2020-10-19,2020,"SEKI",105.4198905,"midday",-3.584
"703","CADE","C. decurrens","CADE_New_1_5","new",2020-08-04,2020,"CZO",117.8588963,"predawn",-0.792
"704","CADE","C. decurrens","CADE_New_1_5","new",2020-08-04,2020,"CZO",117.8588963,"midday",-1.98
"705","CADE","C. decurrens","CADE_New_1_5","new",2020-08-26,2020,"CZO",107.787132,"predawn",-1.345
"706","CADE","C. decurrens","CADE_New_1_5","new",2020-08-26,2020,"CZO",107.787132,"midday",-2.639
"707","CADE","C. decurrens","CADE_New_1_5","new",2020-10-19,2020,"SEKI",125.2048176,"predawn",-2.585
"708","CADE","C. decurrens","CADE_New_1_5","new",2020-10-19,2020,"SEKI",125.2048176,"midday",-2.6205
"709","CADE","C. decurrens","CADE_New_1_6","new",2020-08-04,2020,"CZO",118.0749393,"predawn",-1.3925
"710","CADE","C. decurrens","CADE_New_1_6","new",2020-08-04,2020,"CZO",118.0749393,"midday",-2.19
"711","CADE","C. decurrens","CADE_New_1_6","new",2020-08-26,2020,"CZO",112.2841277,"predawn",-2.163
